"unique_id","survey_id","country","incentive","participation_context","duration","start_date","end_date","university","eligibility_ug","eligibility_stats","degree_level_maths","degree_level_maths_specify","degree_year","age","gender","math_edu_grade","math_edu_grade_sat","math_edu_grade_act","math_edu_grade_gcse","math_edu_grade_a_level","math_edu_mths","stats_edu_grade","stats_edu_grade_edited","stats_edu_first_module","stats_edu_module_1","stats_edu_grade_1","stats_edu_grade_2","all_stats_modules","is_university","is_stats_module","average_overall_grade","is_stats_module_code","mod_start_date","mod_end_date","software_excel","software_jamovi","software_jasp","software_r","software_sas","software_spss_amos","software_spss_stats","software_none","software_other","software_specify","freq_or_bayes","topic_covariates","topic_algebra","topic_anova","topic_bayes_factors","topic_bayes_theorem","topic_bootstrapping","topic_calculus","topic_casual_inference","topic_causality","topic_conf_ints","topic_correlation","topic_data_wrangling","topic_data_vis","topic_distributions","topic_descriptive_stats","topic_effect_sizes","topic_exp_design","topic_factor_analysis","topic_moderation","topic_linear_models","topic_logistic_reg","topic_mediation","topic_meta_analysis","topic_assumptions","topic_multi_comparisons","topic_multi_regression","topic_non_para","topic_nhst","topic_ols","topic_open_science","topic_philosophy","topic_probability","topic_psychometrics","topic_qual","topic_reliability","topic_regression","topic_rep_crisis","topic_report_writing","topic_robust_tests","topic_power","topic_software","topic_ttest","STARS_TestAnxiety","STARS_InterpretationAnxiety","STARS_HelpAnxiety","STARS_Total","STICSA_Cognitive","STICSA_Somatic","STICSA_Total","RTAS_Worry","RTAS_Tension","RTAS_TestIrrelevantThinking","RTAS_BodilySymptoms","RTAS_Total","BFNE_Total","LSAS_SocialInteraction","LSAS_Performance","LSAS_Total","IUS_Prospective","IUS_Inhibitory","IUS_Total","CAS_creativity","CAS_noncreativity","NGSE_Mean","ATMS_Persistence_Total"
"f32c549f","macquarie","Australia","Credits","Remotely, in own time",51671,"18/03/2021","18/03/2021","Macquarie University","Yes","Yes","No",NA,"1st Year","18-21","Female/Woman","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","No","psych 1",NA,NA,"PSYU1104/PSYX1104 Introduction to Psychology I (taught in 2020 and earlier, not 2021)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,37,10,74,28,20,48,13,15,11,12,51,34,21,21,42,23,14,37,19,11,3.875,29
"f453a436","macquarie","Australia","Credits","Remotely, in own time",1721,"27/03/2021","27/03/2021","Macquarie University","Yes","Yes","No",NA,"1st Year","18-21","Female/Woman","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Yes",NA,NA,NA,"STAT1103 Introduction to Psychological Design and Statistics","Macquarie University","Introduction to Psychological Design and Statistics","63","STAT1103","22/02/2021","27/06/2021",NA,NA,NA,NA,NA,NA,NA,NA,"Other (please specify)","Stata","Frequentist",NA,"Algebraic calculations (e.g., mean, Cohen’s d, test statistics)",NA,NA,NA,NA,"Calculations involving calculus (e.g., areas under probability curves)","Causal inference","Causality","Confidence intervals","Correlation","Data cleaning/wrangling","Data visualisation","Distributions","Descriptive statistics","Effect size","Experimental design",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Null hypothesis significance testing",NA,"Open science","Philosophy of science","Probability",NA,"Qualitative methods",NA,NA,"Replication crisis","Report writing",NA,"Statistical power","Statistical software","T-test",36,46,17,99,39,32,71,28,23,15,24,90,40,42,40,82,28,24,52,35,32,2.375,25
"f51faf5c","macquarie","Australia","Credits","Remotely, in own time",3248,"20/03/2021","20/03/2021","Macquarie University","Yes","Yes","No",NA,"1st Year","18-21","Female/Woman","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Yes",NA,NA,NA,"STAT1103 Introduction to Psychological Design and Statistics","Macquarie University","Introduction to Psychological Design and Statistics","63","STAT1103","22/02/2021","27/06/2021",NA,NA,NA,NA,NA,NA,NA,NA,"Other (please specify)","Stata","Frequentist",NA,"Algebraic calculations (e.g., mean, Cohen’s d, test statistics)",NA,NA,NA,NA,"Calculations involving calculus (e.g., areas under probability curves)","Causal inference","Causality","Confidence intervals","Correlation","Data cleaning/wrangling","Data visualisation","Distributions","Descriptive statistics","Effect size","Experimental design",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Null hypothesis significance testing",NA,"Open science","Philosophy of science","Probability",NA,"Qualitative methods",NA,NA,"Replication crisis","Report writing",NA,"Statistical power","Statistical software","T-test",31,20,4,55,18,17,35,25,20,12,17,74,8,14,26,40,18,10,28,20,16,3.375,20
"f5235f21","macquarie","Australia","Credits","Remotely, in own time",2411,"19/03/2021","19/03/2021","Macquarie University","Yes","Yes","No",NA,"1st Year","18-21","Female/Woman","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Yes",NA,NA,NA,"STAT1103 Introduction to Psychological Design and Statistics","Macquarie University","Introduction to Psychological Design and Statistics","63","STAT1103","22/02/2021","27/06/2021",NA,NA,NA,NA,NA,NA,NA,NA,"Other (please specify)","Stata","Frequentist",NA,"Algebraic calculations (e.g., mean, Cohen’s d, test statistics)",NA,NA,NA,NA,"Calculations involving calculus (e.g., areas under probability curves)","Causal inference","Causality","Confidence intervals","Correlation","Data cleaning/wrangling","Data visualisation","Distributions","Descriptive statistics","Effect size","Experimental design",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Null hypothesis significance testing",NA,"Open science","Philosophy of science","Probability",NA,"Qualitative methods",NA,NA,"Replication crisis","Report writing",NA,"Statistical power","Statistical software","T-test",34,27,10,71,25,22,47,28,24,12,24,88,40,28,38,66,19,21,40,23,22,2.625,19
"f5a3c162","macquarie","Australia","Credits","Remotely, in own time",2956,"6/4/2021","6/4/2021","Macquarie University","Yes","Yes","No",NA,"1st Year","26+","Female/Woman","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","No","PSYU1105","87","-","PSYU1105/PSYX1105 Introduction to Psychology II (taught in 2020 and earlier, not 2021)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,34,15,81,34,26,60,25,23,11,21,80,40,42,48,90,25,23,48,22,16,3.125,24
"f64f0712","macquarie","Australia","Credits","Remotely, in own time",2333,"6/4/2021","6/4/2021","Macquarie University","Yes","Yes","Yes (please specify)","Unrelated","1st Year","18-21","Female/Woman","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","No","STATS1103",NA,NA,"STAT1103 Introduction to Psychological Design and Statistics","Macquarie University","Introduction to Psychological Design and Statistics","63","STAT1103","22/02/2021","27/06/2021",NA,NA,NA,NA,NA,NA,NA,NA,"Other (please specify)","Stata","Frequentist",NA,"Algebraic calculations (e.g., mean, Cohen’s d, test statistics)",NA,NA,NA,NA,"Calculations involving calculus (e.g., areas under probability curves)","Causal inference","Causality","Confidence intervals","Correlation","Data cleaning/wrangling","Data visualisation","Distributions","Descriptive statistics","Effect size","Experimental design",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Null hypothesis significance testing",NA,"Open science","Philosophy of science","Probability",NA,"Qualitative methods",NA,NA,"Replication crisis","Report writing",NA,"Statistical power","Statistical software","T-test",36,34,17,87,21,25,46,27,24,16,26,93,19,26,31,57,17,17,34,19,27,3.5,22
"f6c2191f","macquarie","Australia","Credits","Remotely, in own time",1936,"21/03/2021","21/03/2021","Macquarie University","Yes","Yes","No",NA,"1st Year","18-21","Female/Woman","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Yes",NA,NA,NA,"STAT1103 Introduction to Psychological Design and Statistics","Macquarie University","Introduction to Psychological Design and Statistics","63","STAT1103","22/02/2021","27/06/2021",NA,NA,NA,NA,NA,NA,NA,NA,"Other (please specify)","Stata","Frequentist",NA,"Algebraic calculations (e.g., mean, Cohen’s d, test statistics)",NA,NA,NA,NA,"Calculations involving calculus (e.g., areas under probability curves)","Causal inference","Causality","Confidence intervals","Correlation","Data cleaning/wrangling","Data visualisation","Distributions","Descriptive statistics","Effect size","Experimental design",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Null hypothesis significance testing",NA,"Open science","Philosophy of science","Probability",NA,"Qualitative methods",NA,NA,"Replication crisis","Report writing",NA,"Statistical power","Statistical software","T-test",34,20,18,72,28,39,67,17,22,9,22,70,36,43,46,89,24,20,44,38,23,3.625,32
"f744f53b","macquarie","Australia","Credits","Remotely, in own time",2090,"6/4/2021","6/4/2021","Macquarie University","Yes","Yes","Yes (please specify)","Statistics","2nd Year","26+","Female/Woman","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","No","psyx1105","74",NA,"PSYU1104/PSYX1104 Introduction to Psychology I (taught in 2020 and earlier, not 2021), PSYU1105/PSYX1105 Introduction to Psychology II (taught in 2020 and earlier, not 2021)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,42,17,97,33,16,49,27,23,18,26,94,34,33,38,71,23,19,42,16,28,3.75,25
"f7f38bc8","macquarie","Australia","Credits","Remotely, in own time",2351,"6/4/2021","6/4/2021","Macquarie University","Yes","Yes","No",NA,"1st Year","26+","Female/Woman","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Yes",NA,NA,NA,"Other (please explain)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,35,10,70,18,11,29,18,17,11,8,54,30,23,31,54,15,15,30,26,27,3.375,23
"f82cc503","macquarie","Australia","Credits","Remotely, in own time",5380,"26/03/2021","26/03/2021","Macquarie University","Yes","Yes","No",NA,"2nd Year","26+","Female/Woman","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","No","Psyx104 Intro to Psychology","Distinction","68","PSYU1104/PSYX1104 Introduction to Psychology I (taught in 2020 and earlier, not 2021), PSYU1105/PSYX1105 Introduction to Psychology II (taught in 2020 and earlier, not 2021)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,24,4,48,11,11,22,12,11,5,8,36,13,13,16,29,20,22,42,11,16,4.5,28
"f841ffa3","macquarie","Australia","Credits","Remotely, in own time",2940,"20/03/2021","20/03/2021","Macquarie University","Yes","Yes","No",NA,"1st Year","18-21","Female/Woman","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Yes",NA,NA,NA,"Other (please explain)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,30,15,72,14,19,33,15,16,7,12,50,23,31,30,61,17,14,31,33,15,2.375,23
"f8699d92","macquarie","Australia","Credits","Remotely, in own time",1421,"19/03/2021","19/03/2021","Macquarie University","Yes","Yes","No",NA,"1st Year","18-21","Female/Woman","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","No","quantitative social research","85",NA,"STAT1103 Introduction to Psychological Design and Statistics","Macquarie University","Introduction to Psychological Design and Statistics","63","STAT1103","22/02/2021","27/06/2021",NA,NA,NA,NA,NA,NA,NA,NA,"Other (please specify)","Stata","Frequentist",NA,"Algebraic calculations (e.g., mean, Cohen’s d, test statistics)",NA,NA,NA,NA,"Calculations involving calculus (e.g., areas under probability curves)","Causal inference","Causality","Confidence intervals","Correlation","Data cleaning/wrangling","Data visualisation","Distributions","Descriptive statistics","Effect size","Experimental design",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Null hypothesis significance testing",NA,"Open science","Philosophy of science","Probability",NA,"Qualitative methods",NA,NA,"Replication crisis","Report writing",NA,"Statistical power","Statistical software","T-test",34,32,10,76,30,32,62,17,15,11,14,57,16,22,29,51,18,16,34,24,22,3.75,21
"f9b149d9","macquarie","Australia","Credits","Remotely, in own time",1039,"20/03/2021","20/03/2021","Macquarie University","Yes","Yes","Yes (please specify)","Statistics","1st Year","18-21","Female/Woman","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Yes",NA,NA,NA,"STAT1103 Introduction to Psychological Design and Statistics","Macquarie University","Introduction to Psychological Design and Statistics","63","STAT1103","22/02/2021","27/06/2021",NA,NA,NA,NA,NA,NA,NA,NA,"Other (please specify)","Stata","Frequentist",NA,"Algebraic calculations (e.g., mean, Cohen’s d, test statistics)",NA,NA,NA,NA,"Calculations involving calculus (e.g., areas under probability curves)","Causal inference","Causality","Confidence intervals","Correlation","Data cleaning/wrangling","Data visualisation","Distributions","Descriptive statistics","Effect size","Experimental design",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Null hypothesis significance testing",NA,"Open science","Philosophy of science","Probability",NA,"Qualitative methods",NA,NA,"Replication crisis","Report writing",NA,"Statistical power","Statistical software","T-test",32,49,10,91,36,24,60,23,22,20,21,86,38,20,33,53,14,15,29,15,26,3.25,17
"f9b6f186","macquarie","Australia","Credits","Remotely, in own time",1719,"19/03/2021","19/03/2021","Macquarie University","Yes","Yes","No",NA,"1st Year",NA,"Female/Woman","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Yes",NA,NA,NA,"STAT1103 Introduction to Psychological Design and Statistics, PSYU1104/PSYX1104 Introduction to Psychology I (taught in 2020 and earlier, not 2021)","Macquarie University","Introduction to Psychological Design and Statistics","63","STAT1103","22/02/2021","27/06/2021",NA,NA,NA,NA,NA,NA,NA,NA,"Other (please specify)","Stata","Frequentist",NA,"Algebraic calculations (e.g., mean, Cohen’s d, test statistics)",NA,NA,NA,NA,"Calculations involving calculus (e.g., areas under probability curves)","Causal inference","Causality","Confidence intervals","Correlation","Data cleaning/wrangling","Data visualisation","Distributions","Descriptive statistics","Effect size","Experimental design",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Null hypothesis significance testing",NA,"Open science","Philosophy of science","Probability",NA,"Qualitative methods",NA,NA,"Replication crisis","Report writing",NA,"Statistical power","Statistical software","T-test",27,30,18,75,30,21,51,20,18,14,15,67,35,27,33,60,13,15,28,26,28,2.625,20
"fb8a4cca","macquarie","Australia","Credits","Remotely, in own time",1208,"27/03/2021","27/03/2021","Macquarie University","Yes","Yes","Yes (please specify)","Statistics","1st Year","18-21","Female/Woman","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Yes",NA,NA,NA,"STAT1103 Introduction to Psychological Design and Statistics","Macquarie University","Introduction to Psychological Design and Statistics","63","STAT1103","22/02/2021","27/06/2021",NA,NA,NA,NA,NA,NA,NA,NA,"Other (please specify)","Stata","Frequentist",NA,"Algebraic calculations (e.g., mean, Cohen’s d, test statistics)",NA,NA,NA,NA,"Calculations involving calculus (e.g., areas under probability curves)","Causal inference","Causality","Confidence intervals","Correlation","Data cleaning/wrangling","Data visualisation","Distributions","Descriptive statistics","Effect size","Experimental design",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Null hypothesis significance testing",NA,"Open science","Philosophy of science","Probability",NA,"Qualitative methods",NA,NA,"Replication crisis","Report writing",NA,"Statistical power","Statistical software","T-test",17,19,8,44,33,38,71,18,20,18,20,76,31,23,36,59,27,19,46,16,37,3.75,23
"fba1096f","macquarie","Australia","Credits","Remotely, in own time",2017,"19/03/2021","19/03/2021","Macquarie University","Yes","Yes","No",NA,"1st Year","26+","Female/Woman","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","No","PSYX1104","85","82","PSYU1104/PSYX1104 Introduction to Psychology I (taught in 2020 and earlier, not 2021), PSYU1105/PSYX1105 Introduction to Psychology II (taught in 2020 and earlier, not 2021)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,24,5,58,12,11,23,11,18,5,11,45,12,20,20,40,12,10,22,9,9,4,29
"fbdcc0ff","macquarie","Australia","Credits","Remotely, in own time",1721,"18/03/2021","18/03/2021","Macquarie University","Yes","Yes","No",NA,"1st Year","18-21","Female/Woman","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Not Administered","Yes",NA,NA,NA,"STAT1103 Introduction to Psychological Design and Statistics","Macquarie University","Introduction to Psychological Design and Statistics","63","STAT1103","22/02/2021","27/06/2021",NA,NA,NA,NA,NA,NA,NA,NA,"Other (please specify)","Stata","Frequentist",NA,"Algebraic calculations (e.g., mean, Cohen’s d, test statistics)",NA,NA,NA,NA,"Calculations involving calculus (e.g., areas under probability curves)","Causal inference","Causality","Confidence intervals","Correlation","Data cleaning/wrangling","Data visualisation","Distributions","Descriptive statistics","Effect size","Experimental design",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Null hypothesis significance testing",NA,"Open science","Philosophy of science","Probability",NA,"Qualitative methods",NA,NA,"Replication crisis","Report writing",NA,"Statistical power","Statistical software","T-test",34,34,8,76,23,18,41,14,14,10,14,52,30,27,32,59,17,21,38,22,10,3.5,26
